Date,Site,Total,Shannon Diversity Index,Species_Richness,Evenness,AvgHBTI,Percent Gathering Collectors,Percent Multiple,Percent Predators,Percent Filtering Collectors,Percent Scrapers,Percent Shredders,Percent Detritivore,AvgHBTI_Gathering Collectors,AvgHBTI_Multiple,AvgHBTI_Predators,AvgHBTI_Filtering Collectors,AvgHBTI_Scrapers,AvgHBTI_Shredders,AvgHBTI_Detritivore,Gathering Collectors_Count,Multiple_Count,Predators_Count,Filtering Collectors_Count,Scrapers_Count,Shredders_Count,Detritivore_Count,Time_Period,Li_Filtered,LiCen_Filtered,Na_Filtered,NaCen_Filtered,Mg_Filtered,MgCen_Filtered,Al_Filtered,AlCen_Filtered,K_Filtered,KCen_Filtered,Ca_Filtered,CaCen_Filtered,V_Filtered,VCen_Filtered,Cr_Filtered,CrCen_Filtered,Mn_Filtered,MnCen_Filtered,Fe_Filtered,FeCen_Filtered,Co_Filtered,CoCen_Filtered,Ni_Filtered,NiCen_Filtered,Cu_Filtered,CuCen_Filtered,Zn_Filtered,ZnCen_Filtered,As_Filtered,AsCen_Filtered,Se_Filtered,SeCen_Filtered,Sr_Filtered,SrCen_Filtered,Cd_Filtered,CdCen_Filtered,Ba_Filtered,BaCen_Filtered,Tl_Filtered,TlCen_Filtered,Pb_Filtered,PbCen_Filtered,U_Filtered,UCen_Filtered,Li_Total,LiCen_Total,Na_Total,NaCen_Total,Mg_Total,MgCen_Total,Al_Total,AlCen_Total,K_Total,KCen_Total,Ca_Total,CaCen_Total,V_Total,VCen_Total,Cr_Total,CrCen_Total,Mn_Total,MnCen_Total,Fe_Total,FeCen_Total,Co_Total,CoCen_Total,Ni_Total,NiCen_Total,Cu_Total,CuCen_Total,Zn_Total,ZnCen_Total,As_Total,AsCen_Total,Se_Total,SeCen_Total,Sr_Total,SrCen_Total,Cd_Total,CdCen_Total,Ba_Total,BaCen_Total,Tl_Total,TlCen_Total,Pb_Total,PbCen_Total,U_Total,UCen_Total,Type,TotalArea,BurnedPercent,BurnedStructures,ImperviousPercent,UnburnedWildlandPercent,BurnedWildlandPercent,BurnedUrbanPercent,UnburnedUrbanPercent,UnburnedPercent,BurnedAcres,UnburnedAcres,ImperviousAcres,UnburnedWildlandAcres,BurnedWildlandAcres,BurnedUrbanAcres,UnburnedUrbanAcres,Chl_A,Hardness,HardnessCen,Colr,Shp,PeakFFG,UnivoltinePercent,daysSincePrecip,Precip,Flow,Percent_Baetis,Percent_Baetidae,BurnedStructures_Per_Acre,BurnedStructures_Per_Urban_Acre,BurnedStructures_Per_Burned_Urban_Acre,BurnedStructures_Per_Total_Acres,Dominant_FFG_Number,Percent_Baet,Precip2Week,Temp,TempCen,pH,pHCen,Turbidity,TurbidityCen,Conductivity,ConductivityCen,TSS,TSSCen,Alkalinity,AlkalinityCen,NPOC,NPOCCen,TDN,TDNCen,Ammonia,AmmoniaCen,TDP,TDPCen,Nitr,NitrCen,TDON,TDONCen,Chloride,ChlorideCen,Sulfate,SulfateCen,Fluoride,FluorideCen,Nitrite,NitriteCen,Bromide,BromideCen,Nitrate,NitrateCen,Phosphate,PhosphateCen,Mn_Particulate,ChlAPerScrap
2022-10-30,CTC Open Space,252,1.91,14,0.7229839947487687,4.916666666666667,15.07936507936508,11.904761904761903,6.746031746031746,21.428571428571427,40.87301587301587,0,3.968253968253968,4.815789473684211,6.133333333333334,4.411764705882353,5.111111111111111,5.058252427184466,NA,NA,38,30,17,54,103,0,10,Late Season,34.1172335405514,0,132784.759956227,0,30812.163131011,0,50,L,2000,L,74741.910384569,0,2,L,15,L,27.4537241758687,0,150,L,2,L,4,L,10,L,28.444541812573448,0,3,L,7,L,728.732526951625,0,0.5,L,104.8990954373715,0,0.8,L,1,L,8.90605725069165,0,35.54363705488285,0,139137.199210848,0,31955.191000733947,0,131.3250953251875,0,2064.76821804465,0,77146.944302281,0,2,L,15,L,66.8070173174795,0,1392.531606895945,0,2.41195903846226,0,72.79103997309049,0,10,L,59.52618224073901,0,3,L,7,L,746.80558159063,0,0.5,L,119.155202500366,0,0.8,L,1,L,9.037456904638251,0,Baseflow,1433,16,415,28,24,4.4,11,59,84,229.28,1203.72,401.24000000000007,343.91999999999996,63.05200000000001,157.63,845.4699999999999,4.413,313.5150380037721,0,#3172b2,18,Scrapers,14,2,0,0,0.970873786407767,0,1.810013956734124,0.4137174758249427,2.6327475734314536,0.28960223307745986,103,0.970873786407767,0.215,10.4,0,7.79,0,2.73,0,1336,0,NA,0,176,0,5.753,0,1069,0,NA,0,NA,0,NA,NA,NA,NA,234.62498108754073,0,86.1534434167697,0,0.659,0,0.11,L,0.26854992369590214,0,2.3159879673999706,0,NA,NA,39.353293141610806,0.04284466019417476
2022-10-30,Greenbelt Plateau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Late Season,15.1469698878067,0,96299.43760157588,0,33418.91031975395,0,43.755404019365,0,3663.27639079842,0,102056.2190546624,0,0.4,L,3,L,209.1914668187485,0,543.2804942036666,0,2.29773471115366,0,2.320463288588965,0,13.5649591564098,0,50.65340574248669,0,0.6,L,1.4,L,709.196709165614,0,0.1,L,114.84596500458512,0,0.2,L,0.2,L,6.6022421527123605,0,17.3228412666492,0,98967.40763746784,0,34451.7594526373,0,27.041804188720548,0,3533.7213293885698,0,103111.7228027374,0,0.681417265790864,0,3,L,211.8297523434085,0,981.122788592834,0,2.318251889455514,0,2.00953543155381,0,5.03293846457692,0,64.23519722010789,0,0.764168991647071,0,1.4,L,716.225652762356,0,0.1,L,119.0731278375884,0,0.2,L,0.253029575990345,0,6.73137622989631,0,Baseflow,13771,0,0,1.5,92,0,0,7.9,100,0,13771,206.565,12669.32,0,0,1087.909,0.515,392.4534516762388,0,#999999,15,NA,NA,2,0,0,NA,NA,NA,0,NA,0,NA,NA,0.215,3.8,0,6.63,0,4.9,0,1326,0,NA,0,187,0,10.63,0,1174,0,19.722,0,1.511,0,NA,NA,NA,NA,223.9,0,162.07005175,0,0.3143948433535044,0,NA,NA,0.2677170268915576,0,0.18,L,NA,NA,2.638285524660006,NA
2022-10-30,Superior Associates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Late Season,10,L,30104.3570261934,0,8711.0931107919,0,20,L,1561.972824335618,0,30157.2824422504,0,0.8,L,6,L,1.824181256418226,0,238.428521101608,0,0.8,L,1.6,L,4,L,11.803560561512,0,1.2,L,2.8,L,189.0467797375296,0,0.2,L,52.9699669526904,0,0.3,L,0.4,L,0.677911859190068,0,10,L,30785.0898645108,0,9018.41878571354,0,48.9261477526248,0,1595.746714681778,0,30659.0136128784,0,0.8,L,6,L,4.35883676977934,0,387.667221370918,0,0.8,L,1.6,L,4,L,37.8356407129724,0,1.2,L,2.8,L,194.5387923285248,0,0.2,L,70.5621383055474,0,0.3,L,0.42117408447588,0,0.690996472236314,0,Baseflow,3122,16,5,0.8,81,16,0.6,2.8,84,499.52,2622.48,24.976,2528.82,499.52,18.732,87.416,0.395,111.1750156885403,0,#479f74,16,NA,NA,2,0,0,NA,NA,0.01000960922485586,0.0471040434110864,0.266922912662823,0.00160153747597693,NA,NA,0.215,5.5,0,7.08,0,10.7,0,438.3,0,NA,0,82,0,7.393,0,1467,0,14.971,0,9.117,0,NA,NA,NA,NA,36.47219148230102,0,32.21711296671392,0,0.321,0,NA,NA,0.12572784718300478,0,0.09,L,NA,NA,2.534655513361114,NA
2022-11-28,Highway 36,19,1.29,5,0.8044888910870112,5.473684210526316,21.05263157894737,52.63157894736842,0,5.2631578947368425,21.05263157894737,0,0,4,6,NA,4,6,NA,NA,4,10,0,1,4,0,0,Late Season,30.124919752389,0,153323.9312021944,0,26929.9594645934,0,20,L,5511.0734778243,0,82063.4125585986,0,0.8,L,6,L,234.35053335498,0,71.403999845604,0,0.8,L,1.86944490078306,0,4,L,554.74512979056,0,1.2,L,2.8,L,664.796275067308,0,0.2,L,244.613672050662,0,0.3,L,0.4,L,6.0678305344818,0,30.5684784860026,0,161481.8543786917,0,28438.690317143497,0,478.718713367644,0,6511.2864491724995,0,85229.31079294844,0,4.99317992415186,0,6,L,351.823696516318,0,1836.995827157944,0,1.773177322066586,0,3.47103390064626,0,15.085798815467667,0,716.9425752548441,0,1.2,L,2.8,L,723.287897913083,0,0.2,L,613.302527395236,0,0.3,L,2.12768872914944,0,6.818001501871009,0,Baseflow,974,89,349,24,4,49,40,6.7,11,866.86,107.14,233.76,38.96,477.26,389.6,65.25800000000001,4.548,315.80991423401633,0,#56b4e9,17,Multiple,0,10,0,NA,0.5,0,0.4026024963661952,0.767272423481614,0.8957905544147844,0.35831622176591377,10,0.5,0.4,4.6,0,8.58,0,91.7,0,1415,0,NA,0,163,0,3.224,0,808.7,0,NA,NA,NA,NA,NA,NA,NA,NA,277.7162991731999,0,72.5743076139558,0,0.48758075526523087,0,0.055,L,0.2904756201865707,0,0.494867975008602,0,NA,0,117.47316316133802,1.137
2022-11-28,CTC Open Space,212,1.51,11,0.6303703477207127,5.377358490566038,6.132075471698113,12.735849056603774,4.716981132075472,39.15094339622642,35.84905660377358,0.4716981132075472,0.9433962264150944,4.076923076923077,6,4,5.951807228915663,5.052631578947368,7,NA,13,27,10,83,76,1,2,Late Season,35.27888971816755,0,148247.0496128125,0,35084.770236907745,0,50,L,2230.81400604483,0,81272.95391775451,0,2,L,15,L,23.633627680625203,0,150,L,2,L,4,L,10,L,708.8358539236699,0,3,L,7,L,793.753777620275,0,0.5,L,295.345289788976,0,0.8,L,1,L,10.419006103061502,0,38.2899747775776,0,158234.2068193265,0,36631.5296730536,0,132.60257217183,0,2752.894948318655,0,83591.4274512125,0,2,L,15,L,27.2699291339146,0,487.0256643289125,0,2,L,4.94384944522235,0,10,L,349.69052217326055,0,3,L,7,L,814.022947027235,0,0.5,L,495.326902359146,0,0.8,L,1,L,11.08758683273515,0,Baseflow,1433,16,415,28,24,4.4,11,59,84,229.28,1203.72,401.24000000000007,343.91999999999996,63.05200000000001,157.63,845.4699999999999,5.77,347.4176497682191,0,#3172b2,18,Filtering Collectors,9.1,10,0,NA,0.9605263157894736,0.0131578947368421,1.810013956734124,0.4137174758249427,2.6327475734314536,0.28960223307745986,83,0.9736842105263158,0.4,7.2,0,8.3,0,5.72,0,1441,0,NA,0,181,0,3.139,0,407.6,0,NA,NA,NA,NA,NA,NA,NA,NA,251.832395585683,0,95.3851184635835,0,0.6310847950609224,0,NA,NA,0.30359537293093325,0,0.19861711078314756,0,NA,0,3.6363014532893985,0.07592105263157894
2022-11-28,Greenbelt Plateau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Late Season,15.9074649304359,0,103519.2826007223,0,36057.88060676845,0,38.649435290062,0,2339.79964064636,0,107824.6281326532,0,0.4,L,3,L,42.92580146241135,0,30,L,0.470722451513134,0,1.0446745270631,0,2,L,261.33094721031,0,0.6,L,1.4,L,763.55257968864,0,0.1,L,278.734208212352,0,0.2,L,0.2,L,12.35179549944349,0,16.8581787956028,0,105751.668963772,0,36028.83622954212,0,193.4902502279537,0,2953.2914845163477,0,109320.71055973852,0,0.4,L,3,L,46.4123991163881,0,177.6876423610471,0,0.52038784872537,0,1.32288984922177,0,2.38256911049185,0,879.483945310764,0,0.6,L,1.4,L,758.454712583892,0,0.1,L,654.209948902004,0,0.2,L,0.7617132054067335,0,12.13314804552385,0,Baseflow,13771,0,0,1.5,92,0,0,7.9,100,0,13771,206.565,12669.32,0,0,1087.909,0.632,417.7244487859075,0,#999999,15,NA,NA,10,0,NA,NA,NA,NA,0,NA,0,NA,NA,0.4,NA,0,8.33,0,2.02,0,10.1,0,NA,0,99,0,3.341,0,184.9,0,14.827,0,2.175,0,NA,NA,NA,NA,50,G,100,G,0.235308200343913,0,0.055,L,0.243909632621008,0,0.075,L,NA,0,3.4865976539767516,NA
2022-03-19,CTC Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snowmelt Period,54.717801363893,0,101000,G,35553.8288156906,0,29.005536320135,0,3887.78624664614,0,86335.7441709812,0,0.8,L,6,L,89.153370770883,0,60,L,0.8,L,1.6,L,4,L,10.5394575528643,0,1.2,L,2.8,L,798.182422564958,0,0.2,L,145.6127295179654,0,0.3,L,0.4,L,7.43381244149284,0,48.86398306411883,0,285920.948566791,0,32682.131485529528,0,62.87324049149901,0,3962.696469884992,0,83533.82411213625,0,2,L,15,L,89.21400791308675,0,334.57581436949397,0,2,L,4,L,10,L,132.56395781823903,0,3,L,7,L,720.9877075511899,0,0.5,L,151.671339705557,0,0.8,L,1,L,6.4701562177874505,0,Snowmelt,1433,16,415,28,24,4.4,11,59,84,229.28,1203.72,401.24000000000007,343.91999999999996,63.05200000000001,157.63,845.4699999999999,NA,361.9910202579539,0,#3172b2,18,NA,NA,NA,NA,1.78,NA,NA,1.810013956734124,0.4137174758249427,2.6327475734314536,0.28960223307745986,NA,NA,NA,7,0,7.9,0,NA,NA,2106,0,NA,NA,NA,0,3.38,0,394.1,0,NA,0,NA,0,NA,0,NA,0,530.2303484558932,0,86.17931561893606,0,0.4159267537401601,0,NA,NA,0.30506153267674124,0,NA,0,NA,NA,0.0606371422037455,NA
2022-03-19,Greenbelt Plateau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snowmelt Period,13.5426595902249,0,50500,G,20678.7146437912,0,10,L,2203.615298476645,0,62744.8430227632,0,2.36534100517856,0,3,L,4.739549518839006,0,30,L,0.4,L,0.8,L,2,L,13.61412398566151,0,0.6,L,1.4,L,431.84489245388954,0,0.1,L,59.9982159808126,0,0.2,L,0.2,L,1.96705923685325,0,13.38237696429588,0,75997.98414675705,0,20055.34958065448,0,26.1765205845804,0,3379.274971777055,0,64051.87367028925,0,0.4,L,3,L,17.038275971333714,0,624.241792705768,0,0.4,L,0.8,L,2,L,38.352697540694,0,0.6,L,1.4,L,406.429555307986,0,0.1,L,61.27169670825605,0,0.2,L,0.2,L,1.818118351202098,0,Snowmelt,13771,0,0,1.5,92,0,0,7.9,100,0,13771,206.565,12669.32,0,0,1087.909,NA,241.8288199309719,0,#999999,15,NA,NA,NA,NA,1.78,NA,NA,NA,0,NA,0,NA,NA,NA,4.6,0,7.2,0,NA,NA,789,0,NA,NA,NA,0,2.66,0,237.9,0,NA,0,NA,0,NA,0,NA,0,170.52599806306077,0,146.5742001385885,0,0.21820177238072583,0,NA,NA,0.11780897100077492,0,NA,0,NA,NA,12.298726452494709,NA
2022-03-19,Highway 36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snowmelt Period,18.44731032000872,0,101000,G,27675.7819696506,0,20,L,3826.91383428684,0,88961.0971784384,0,0.8,L,6,L,73.4912344886884,0,60,L,0.8,L,1.6,L,4,L,11.29547644322042,0,1.2,L,2.8,L,693.412285002768,0,0.2,L,146.1063350731932,0,0.3,L,0.4,L,2.47099995995018,0,15.74778508477418,0,149851.55525375874,0,27502.877860388275,0,67.17696410916349,0,3839.0258659608426,0,87177.5441462966,0,0.812071074411284,0,6,L,74.64299502337084,0,275.583951137957,0,0.8,L,1.6,L,4,L,23.349571605275,0,1.2,L,2.8,L,653.914581239281,0,0.2,L,143.2116766499501,0,0.3,L,0.4,L,2.29969818463093,0,Snowmelt,974,89,349,24,4,49,40,6.7,11,866.86,107.14,233.76,38.96,477.26,389.6,65.25800000000001,NA,336.1047298055819,0,#56b4e9,17,NA,NA,NA,NA,1.78,NA,NA,0.4026024963661952,0.767272423481614,0.8957905544147844,0.35831622176591377,NA,NA,NA,8.8,0,8.27,0,NA,NA,1386,0,NA,NA,NA,0,3.25,0,461.2,0,NA,0,NA,0,NA,0,NA,0,243.96216647247084,0,138.89038646100036,0,0.26143904054558836,0,NA,NA,0.195997703578473,0,NA,0,NA,NA,1.1517605346824382,NA
2022-03-19,Superior Associates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snowmelt Period,11.23835419637934,0,79045.00027768419,0,29310.2628777389,0,20,L,2423.48302331013,0,90788.5766455651,0,0.8,L,6,L,38.012639869448904,0,60,L,0.8,L,1.6,L,4,L,96.4,0,1.2,L,2.8,L,599.915183770387,0,0.2,L,151.2230405342625,0,0.3,L,0.4,L,1.1322440837834962,0,10.1852308177655,0,76724.523369554,0,28586.2581048238,0,396.8519087401055,0,2232.54265506878,0,90339.2223641845,0,0.8,L,6,L,35.0385731421792,0,455.828537177633,0,0.8,L,1.6,L,4,L,44.9859966155546,0,1.2,L,2.8,L,600.136002673345,0,0.2,L,145.104875818627,0,0.3,L,3.01945276417775,0,1.121375002577585,0,Snowmelt,3122,16,5,0.8,81,16,0.6,2.8,84,499.52,2622.48,24.976,2528.82,499.52,18.732,87.416,NA,347.3987384145048,0,#479f74,16,NA,NA,NA,NA,1.78,NA,NA,0.01000960922485586,0.0471040434110864,0.266922912662823,0.00160153747597693,NA,NA,NA,5.5,0,7.29,0,NA,NA,1042,0,NA,NA,NA,0,2.53,0,135.3,0,NA,0,NA,0,NA,0,NA,0,163.6252310288163,0,228.11411030354984,0,0.18620294977920496,0,NA,NA,0.1507448761541084,0,NA,0,NA,NA,0,NA
2022-06-29,CTC Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Early Rain,32.996154655488496,0,174075.68898262648,0,39742.909532912,0,50,L,2490.43804396302,0,88550.35018214751,0,2,L,15,L,35.09247198941125,0,150,L,2,L,4,L,10,L,98.694216533639,0,3,L,7,L,890.4799859019,0,0.5,L,127.00159564534452,0,0.8,L,1,L,8.32366718648225,0,35.43505441192355,0,177156.092261415,0,40396.73589799595,0,142.999688202379,0,2699.484805053035,0,91601.48171501853,0,2,L,15,L,99.755302627282,0,1466.0362695556548,0,2,L,4,L,10,L,83.8828905028265,0,3,L,7,L,898.995491909795,0,0.5,L,135.482500075411,0,0.8,L,1,L,8.1732789849975,0,Baseflow,1433,16,415,28,24,4.4,11,59,84,229.28,1203.72,401.24000000000007,343.91999999999996,63.05200000000001,157.63,845.4699999999999,NA,384.771525861354,0,#3172b2,18,NA,NA,NA,NA,0.49,NA,NA,1.810013956734124,0.4137174758249427,2.6327475734314536,0.28960223307745986,NA,NA,NA,19.4,0,7.78,0,11.3,0,1590,0,NA,0,233,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,299.8313486275884,0,90.78001712506008,0,0.6897138201035184,0,NA,NA,0.31,0,0.72,L,NA,NA,64.66283063787075,NA
2022-06-29,Greenbelt Plateau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Early Rain,11.4955301299763,0,63037.7827230812,0,18034.4756371051,0,10,L,2081.81675148078,0,53807.8084604696,0,0.4,L,3,L,23.7205386470124,0,30,L,0.4,L,0.8,L,2,L,88.7915000699712,0,0.6,L,1.4,L,383.31328247526,0,0.1,L,81.8425587436862,0,0.2,L,0.2,L,1.92550630665939,0,11.7983991881045,0,68976.9830585497,0,19384.743039527,0,10.0942972067079,0,2277.52404299181,0,56670.2632706261,0,0.4,L,3,L,34.2249607200709,0,158.748966917849,0,0.4,L,0.801607889152747,0,2,L,5.89175817412669,0,0.6,L,1.4,L,410.572216826165,0,0.1,L,87.7494952070777,0,0.2,L,0.2,L,2.00719458617765,0,Baseflow,13771,0,0,1.5,92,0,0,7.9,100,0,13771,206.565,12669.32,0,0,1087.909,NA,208.62406839939135,0,#999999,15,NA,NA,NA,NA,0.49,NA,NA,NA,0,NA,0,NA,NA,NA,14.7,0,7.07,0,0.268,0,752,0,NA,0,98,0,NA,NA,NA,NA,19.799,0,4.586,0,NA,NA,NA,NA,136.65166096325464,0,73.98133411174602,0,0.29022768359361434,0,NA,NA,0.09802506044763662,0,0.09,L,NA,NA,10.504422073058496,NA
2022-06-29,Highway 36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Early Rain,28.6938055443444,0,112790.4630731456,0,28461.2736410906,0,20,L,4683.1468656426,0,84583.291574078,0,0.8,L,6,L,119.4111392770818,0,60,L,0.8,L,1.6,L,4,L,293.385442961918,0,1.2,L,2.8,L,716.03554528196,0,0.2,L,144.1951307646694,0,0.3,L,0.4,L,3.56591785995076,0,28.3576238556148,0,115360.93503201,0,29022.147421847,0,196.9512900717642,0,4745.78272437726,0,83918.5505896102,0,1.64170137620368,0,6,L,138.8247551818574,0,881.06740484135,0,0.8,L,1.87346168013647,0,4,L,425.617463501368,0,1.2,L,2.8,L,716.398927687884,0,0.2,L,155.6040141731084,0,0.3,L,0.618319554094034,0,3.56751604286084,0,Baseflow,974,89,349,24,4,49,40,6.7,11,866.86,107.14,233.76,38.96,477.26,389.6,65.25800000000001,NA,328.40800391448386,0,#56b4e9,17,NA,NA,NA,NA,0.49,NA,NA,0.4026024963661952,0.767272423481614,0.8957905544147844,0.35831622176591377,NA,NA,NA,20.8,0,7.6,0,13,0,1185,0,NA,0,167,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,209.11854666739,0,106.4931824683236,0,0.43457972335599504,0,0.11,L,0.249,0,0.276,0,NA,NA,19.413615904775597,NA
2022-06-29,Superior Associates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Early Rain,10,L,53948.8781695966,0,16457.18681726464,0,20,L,1864.643253451048,0,53326.6038663506,0,0.8,L,6,L,0.8,L,60,L,0.8,L,1.6,L,68.4708667951904,0,22.7772129206742,0,1.2,L,2.8,L,362.530275473658,0,0.2,L,100.7920626806934,0,0.3,L,0.4,L,0.774021609553226,0,11.0644256563062,0,66359.0323465834,0,20064.7588871268,0,42.7026396077676,0,2346.94893894994,0,65465.3204582008,0,1.066654706078246,0,6,L,3.45592299182868,0,156.0047376262802,0,0.8,L,1.6,L,4,L,26.3005676714984,0,1.2,L,2.8,L,452.60853828357,0,0.2,L,123.8931940419244,0,0.3,L,0.4,L,0.954998198906576,0,Baseflow,3122,16,5,0.8,81,16,0.6,2.8,84,499.52,2622.48,24.976,2528.82,499.52,18.732,87.416,NA,200.92722516777323,0,#479f74,16,NA,NA,NA,NA,0.49,NA,NA,0.01000960922485586,0.0471040434110864,0.266922912662823,0.00160153747597693,NA,NA,NA,19.8,0,7.45,0,2.31,0,905,0,NA,0,79,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,179.3,0,125.908393221272,0,0.3401477361277497,0,NA,NA,0.09838755836581316,0,0.09,L,NA,NA,NA,NA
